feature,importance
ci19l380,0.000738420317247801
cf20m203,0.0007369421687144495
cf16i393,0.000736547437554691
cr13f119,0.0007355235575232655
cp19k141,0.0007351345720962854
cv20l294,0.0007341497112065554
ca20g065,0.0007320655822695699
cw11d005,0.000729034625692293
ca18f075,0.0007260752315687569
cs19l124,0.0007260725130890933
netinc_2019,0.0007257541733451944
cw20m402,0.0007244618807931147
cf19l129,0.0007234073573272326
cp14g058,0.0007227892565424554
ch17j022,0.0007226875532069243
cs19l280,0.0007195933844741376
cs18k484,0.0007148768299884978
cf18k397,0.000710872750460112
ch17j173,0.0007088848415151006
cs20m376,0.0007086327595970943
cf20m518,0.000708011919940077
cw20m430,0.0007016001209194656
cv20l276,0.0006990705469434033
cs20m280,0.0006984221423635972
cv20l120,0.0006964310668990947
cf11d181,0.0006921864842297509
cv18j267,0.0006865184977868921
cv20l125,0.000683917917058352
cv16h101,0.000683599761032383
cw20m576,0.0006821056381340895
cp18j160,0.0006820522394264117
cs20m016,0.0006808205544075463
cf18k030,0.0006801174531574361
cp20l109,0.0006793496750105987
ci20m326,0.0006785729237890337
cf20m026,0.0006777657149541483
ch18k262,0.0006765104158148461
ci16i322,0.0006743296835338697
cp20l161,0.0006741413991449008
cw20m008,0.000673713988135205
cs20m500,0.0006726839410475804
ci20m005,0.0006721929856894349
cv19k160,0.0006688523335469654
cs13f376,0.0006671229980383941
ci20m314,0.0006631652177020442
cf20m452,0.0006630106115608214
cp14g019,0.0006624027701036539
cw20m603,0.0006595566092073568
cf19l509,0.0006583852409676183
ca20g074,0.0006578565385559898
cw14g045,0.0006576354353455827
cv20l041,0.0006571626631739491
cf20m024,0.0006559163630299736
ci20m204,0.0006527956065838225
cp20l190,0.0006505955502689176
cr13f117,0.0006490265195679967
cf09b013,0.0006468540523201227
netinc_2016,0.0006457626166138652
cf20m180,0.0006454623216995969
cv17i147,0.0006415021662178333
cv20l275,0.0006402293501892586
ca20g071,0.0006339499564091966
ci18k002,0.0006329595408942623
cw18k502,0.0006319335648186097
cs18k512,0.0006308773554337677
ch16i011,0.0006281026635406306
ci19l315,0.0006261480832563393
cv18j103,0.0006215870344021823
ch18k153,0.0006115095129644033
cr20m112,0.0006105767911321891
cv18j112,0.0006074581810935342
cs20m329,0.0006066736129355377
cv20l241,0.0006048930063116131
cp20l192,0.0006039179901335956
cv19k019,0.0006038635638105916
cs18k267,0.000603522330038686
cw20m042,0.000603035148287745
cw20m449,0.0006030074764566962
cw20m291,0.0006026689552527387
cf20m011,0.0006021536519256188
cs17j512,0.0006015120407028007
ch18k192,0.0006015081389705301
cf18k394,0.0006014923278598872
cv20l126,0.0006008602219544912
ci19l101,0.0005995884193907841
woning_2020,0.0005993701083752967
cv19k300,0.0005962560684338314
cp19k204,0.000594990424815478
cr16i120,0.0005945159655311727
cv18j230,0.000592930772654654
cp14g093,0.0005923725257162005
cf20m506,0.0005918696560911485
cf11d166,0.0005914755442972819
ci10c322,0.0005908225430175662
cf20m129,0.0005895009417145047
cf15h130,0.0005892754597880412
cw08a038,0.0005886944709345698
cs18k351,0.0005881917893475475
ch20m011,0.000587936663578148
cr18k107,0.0005816064334567272
cs20m283,0.0005790326777059818
cw11d327,0.0005778026388725266
cs20m440,0.0005777031551588152
oplcat_2013,0.0005743636393162888
cw19l356,0.0005709824181394652
cs19l267,0.0005708396547561279
cp11d046,0.0005702113085135352
cf13f418,0.0005702088892576285
cw19l127,0.000569891003237899
cf20m009,0.0005690920233973884
cf20m526,0.0005664087721015676
cv18j043,0.0005657967121805996
ca20g023,0.0005654670285366592
cp20l041,0.0005645935755183018
cf17j009,0.0005638090087813907
ci20m309,0.0005624684090435039
cw11d379,0.000559518943191506
cf20m014,0.0005573724488385778
cs20m066,0.0005554035305976868
cs20m277,0.000553323894564528
cf20m519,0.0005517924979017153
cf17j018,0.0005510414885065984
ch19l255,0.0005505033686858951
cd18k034,0.00054990615171846
oplcat_2016,0.0005497782326528977
cw20m128,0.0005484478178914287
cp09b057,0.0005478353414218873
cs20m439,0.0005474789281834092
oplcat_2020,0.0005464378864417085
ch20m235,0.0005459075337057584
cs20m054,0.0005450284552352969
cs19l269,0.0005433284532045946
cv18j038,0.0005430024211818818
brutoink_f_2018,0.0005403129752039604
cw17j434,0.0005399445403782011
cp20l010,0.0005396539377215959
cf16i392,0.000538787917321315
cp18j055,0.0005380769143812358
cf17j251,0.0005376664012146648
cp14g033,0.0005372947452997323
cf19l449,0.0005364482203731313
cs20m027,0.0005346278776414692
cs20m006,0.0005338562568795169
cp20l046,0.000533493813691166
cp20l032,0.000533128095412394
cv18j213,0.0005326557948137634
cp14g163,0.0005322738429640594
cs18k377,0.0005298851588122488
cs20m125,0.000529431084942189
cw20m584,0.0005288579995976761
cs19l191,0.0005285984852889669
cp20l184,0.000526628194904788
woonvorm_2017,0.0005238291407749784
cp20l073,0.0005223814064265753
cv20l302,0.0005217690805920938
cp20l193,0.0005217527157128643
cp19k032,0.000521619856954203
cv16h233,0.0005213339609326795
cf16i026,0.000521325615409296
cd18k040,0.0005211405732552521
ca20g025,0.0005209731607465073
ch20m017,0.0005208049055909214
cs20m010,0.0005197772006795276
cs20m284,0.000515519756845606
cr14g034,0.0005148179916432127
cv20l297,0.0005120732065080347
cs17j445,0.0005115650201332755
ch17j002,0.000509851179231191
brutoink_2015,0.0005076055313111283
cd20m093,0.0005050765657870215
nomem_encr,0.0005049710571256583
cs20m169,0.0005040981113779708
cf19l009,0.0005040225910306617
cs19l277,0.0005038701328885509
cp20l058,0.000503546102436303
oplzon_2011,0.0005033027355239028
ch18k007,0.0005032984536228469
cs15h469,0.000502864015288651
cf15h005,0.0005025401860621059
cs17j496,0.0005020378703193273
cp17i152,0.000501057966175722
ch18k259,0.0005004204551823932
cs19l439,0.0004997162604922778
cv20l102,0.0004994134706066689
cs16i002,0.0004988573668924801
cf16i161,0.0004982871414540568
cw20m131,0.0004982611835657735
cf19l397,0.0004976421054152524
cp20l135,0.0004946018301552613
cv16h047,0.0004924608347209869
cv20l211,0.0004922430071019335
cw17j150,0.0004921656745864311
cp20l031,0.0004918669569633494
cr17j040,0.0004902455926867333
cw15h505,0.0004901912243440165
ci20m265,0.0004901547722511168
cr20m097,0.0004893476925644791
cw20m150,0.000488775354824611
cp20l133,0.00048774818060337566
ch20m260,0.00048718121104229795
cw20m033,0.0004869669155596057
cf20m398,0.0004862540581598296
cf17j005,0.0004858189568039961
cp13f145,0.0004856306750298245
brutohh_f_2010,0.00048521990629524225
ca20g069,0.00048511412876450777
ch20m259,0.0004844471716296539
cf13f417,0.00048339684144593775
cv18j212,0.00048270718616549857
cs20m064,0.0004823075378226349
cv20l298,0.00048203803839896864
cp20l152,0.000480578401038656
cs17j227,0.0004800513434020104
cv12e160,0.0004799835414814879
cw20m122,0.0004794621772816754
cp20l116,0.0004788690272334861
cs19l426,0.0004786102981597651
oplmet_2020,0.0004785785281455901
cv16h216,0.0004777082649525255
ch17j201,0.00047760260531504173
ch18k189,0.0004766717211168725
cs19l421,0.00047625797014916316
cv18j019,0.00047624325088690966
cp14g048,0.0004759401563205756
cp20l146,0.0004748789815494092
cf19l004,0.00047484615835458044
cw19l503,0.00047429583719349466
cr20m135,0.0004738199290841294
cs13f439,0.00047311163507401943
cs16i103,0.00047299565659386644
cw12e380,0.0004725683575088624
ci19l321,0.0004722811518149683
cf19l139,0.0004720826655102428
cp17i010,0.00047179301327560097
cv20l280,0.00047148272381036804
cs18k154,0.00047082012497412506
ch17j003,0.00046850719081703573
cv16h220,0.00046757709333178354
woonvorm_2014,0.0004674304964282783
cw18k005,0.00046638387118491664
cs19l477,0.0004662672126869438
cp10c013,0.00046558771737181814
cw20m598,0.0004652980496757664
cp15h186,0.0004636372987079085
cv08a097,0.0004634656070265919
cv19k009,0.00046261812349257525
cs17j125,0.00046147297507559415
cf17j022,0.00046111936171655543
cs20m167,0.00046079556705080904
ch17j187,0.00046050774471950717
cp18j001,0.00046046725401538424
woonvorm_2013,0.0004603163688443601
cf18k004,0.0004550329508674622
cs20m412,0.00045438042070600204
cw17j129,0.0004540727159110247
cs09b364,0.00045179337394074537
cr17j120,0.0004515983759461051
cp20l139,0.00044932085165783064
cv19k141,0.0004493135493248701
cr20m164,0.0004489434901415734
cs18k124,0.00044870162309962325
cv19k243,0.0004476615613384638
cf20m507,0.0004458982712094439
cs20m231,0.00044562025584582443
cf20m005,0.00044514557703223545
cs17j181,0.00044513126132983416
ch15h013,0.00044484276440925896
cw19l126,0.00044455734666826174
ch20m076,0.0004444026236569698
cp20l014,0.00044436822781790397
cs15h328,0.0004439607000676915
cp20l101,0.0004417479722178541
ch20m253,0.0004409717307680694
cr20m120,0.00044020638574693294
ch20m264,0.00043991693200950976
cf20m018,0.00043911100544846704
cs19l334,0.00043868318971362896
cw20m502,0.00043825696366184275
cs20m171,0.00043801807214549626
cf18k509,0.00043699718844436575
cw20m587,0.00043698724493879126
cv18j309,0.0004369666858110577
cr19l030,0.0004369220514490735
cv19k217,0.0004367636927327112
cf10c166,0.0004361762839835137
cf14g131,0.00043537787860259414
cs17j263,0.000433769790106453
ci15h160,0.00043376587564125657
cp19k157,0.0004335778562563064
cv18j115,0.0004321697633713484
cf19l029,0.0004318575117849832
ci20m238,0.0004315016440159525
cp18j204,0.0004310584872655454
cv20l293,0.00042951589307449467
cw20m296,0.00042895197293546516
cf19l507,0.0004287961428417475
cd19l083,0.0004285340546630323
cf20m516,0.0004282399836483819
cw11d002,0.0004277408279449446
cp20l075,0.0004277135849406477
cs17j415,0.00042750928059831494
cs16i449,0.0004272155729267979
cf20m389,0.0004271398138371296
ci19l322,0.00042654803110053763
cs20m401,0.00042636985335775535
cf17j148,0.00042624583784345305
ch20m024,0.00042615677375579253
cp20l128,0.0004256669544702163
cw20m127,0.0004256551724779456
cv20l039,0.00042553740786388516
cd17j078,0.0004252379330864642
cw11d505,0.0004248033328622114
ci17j239,0.0004214493565086741
cp14g174,0.00042094726450159214
cs20m242,0.0004194808924466997
ch19l258,0.0004193728095742699
cf20m215,0.00041921813681256026
cf17j504,0.0004187614977126941
cs20m341,0.00041841616143756255
cp14g023,0.00041835969932435546
cs20m039,0.00041770323150558397
cr20m162,0.000417035870214022
cs18k270,0.00041700001838762546
cs20m370,0.0004152142288376126
cs20m287,0.0004144096064919722
cw20m501,0.00041398162443329056
cp18j193,0.00041271921509178355
cs19l519,0.0004121955225855345
cv20l139,0.0004118461283724173
cp20l033,0.00040995224787820916
ci11d322,0.0004095338299521245
cp19k112,0.00040931347029982135
cf20m022,0.00040804941909300396
oplmet_2007,0.0004076461773365736
ch19l130,0.00040757842634775443
cf20m522,0.0004069878632435575
cf20m161,0.00040698049571119554
cp14g178,0.00040673943294677883
cs20m348,0.0004063941305503249
burgstat_2019,0.00040627076305099763
cs16i415,0.0004059886559844017
cw18k287,0.000405261707783211
cs20m182,0.0004046783407209986
cp20l142,0.00040373671490101515
cw20m147,0.00040350744893657975
cf08a004,0.0004034455084536148
cf20m133,0.0004028844468848547
cp20l011,0.00040273820923175663
cv14g165,0.0004026381075163954
ci17j355,0.00040250688130072376
ch20m155,0.0004023396751335895
cp18j006,0.0004022667962999549
cf20m114,0.0004013922680314863
cr14g103,0.0003994214494014159
ch16i133,0.0003974221417593071
cs17j428,0.00039633590586163336
cs20m191,0.00039626710196216663
cf17j028,0.0003961813081332366
cs16i421,0.00039580480097356485
ch18k002,0.0003956931614084169
cr19l120,0.0003944967975257896
cf18k166,0.00039437493433069903
cp19k075,0.00039282510442717467
partner_2020,0.000392811977690144
cs19l381,0.0003922566247638315
cf20m135,0.00039150743032223545
ci18k311,0.0003912190004484728
cs16i469,0.0003909542419933132
cs18k426,0.0003905065514118178
cv18j037,0.0003896647904184647
woonvorm_2018,0.0003893263105965161
cw17j033,0.0003885475671268068
ch10d192,0.00038780749673605897
ci20m322,0.0003872942556881753
cd19l038,0.00038688241329509765
cs16i205,0.0003860622291540494
cp19k011,0.0003857960141431249
cv20l104,0.00038342845164152095
cs18k325,0.00038199259870452806
cv16h098,0.00038177642272785306
cr20m181,0.000381665591021374
cv18j243,0.00038115934876259416
cf18k396,0.0003810151517882332
cp17i081,0.0003808540750469547
ci18k006,0.0003800723989115795
cf20m003,0.0003797988214273573
cd19l008,0.0003794872645812575
cp17i080,0.0003792211318796035
cf18k001,0.0003791535636992194
cp15h193,0.00037908650938334176
cr19l093,0.00037797434924868867
cs17j021,0.0003778954596782569
ci20m355,0.00037719203828601167
ch20m140,0.0003771599012907245
ch20m013,0.0003768122305700672
cw18k136,0.00037677474290376267
cw20m047,0.0003764119564948487
cv19k274,0.00037599061397486366
cs20m402,0.0003753724072339537
cd20m036,0.0003753114269784419
cp20l077,0.00037493133346799823
cp20l157,0.0003748022527361172
cf20m512,0.00037364398303907365
cv20l022,0.00037361727891038754
cp19k203,0.0003729557745373313
cs20m404,0.000372427568436251
ch20m255,0.00037228572045933106
cr16i100,0.00037117391434549063
cr19l153,0.0003711290773935616
cp19k046,0.0003709355823957594
cp15h205,0.0003699855296872556
cp17i190,0.0003693412527354667
ch17j255,0.0003685538872559846
cv20l113,0.000368222928045725
ca20g055,0.0003676701853692066
cv20l025,0.00036755024893864174
ch19l021,0.0003673713699754444
cp17i078,0.00036734763671120163
cw20m577,0.00036601377746592334
ci18k230,0.0003660010243038414
cs17j362,0.0003658375344457454
cw18k384,0.00036552894351871146
cf08a026,0.0003654571482911706
cp17i011,0.00036538404839348004
cf19l024,0.0003648545534815639
cp17i032,0.0003639243386714952
cf11d004,0.0003637648951553274
ci19l318,0.0003630922406046011
cv20l221,0.00036280739959693165
cs20m007,0.00036199086741817155
ci16i314,0.00036181544783175923
cs14g439,0.0003617968177422881
cp14g096,0.0003611934880609624
cp14g147,0.0003605642887123395
ci20m372,0.0003605537651196755
cs18k187,0.0003599703122745268
cr18k035,0.0003590551423258148
ca20g027,0.00035897152747565997
ca14d075,0.00035857273934425393
cf19l148,0.0003574329443836177
cv20l247,0.00035723465953196865
cs18k277,0.00035644375316223886
cs16i243,0.0003563916461644112
cs20m174,0.0003563314298844489
cv19k026,0.00035463897768295283
brutoink_2017,0.0003543184107002162
cs18k284,0.0003542529721016763
cd18k081,0.00035355351037935634
ci12e316,0.00035337738518137485
cf10c009,0.0003531144611770287
cv20l274,0.0003528959587129066
cf14g009,0.00035282060753161204
ch18k016,0.0003522445227872595
cr20m030,0.00035208093220262526
cf20m527,0.00035174013282812666
cw17j126,0.00035166975908396125
cp11d108,0.0003512334078550339
ch18k188,0.00035077781581094314
cv18j015,0.0003500238453852944
cp19k015,0.00034985212096216856
cv20l301,0.0003487978040084272
cs20m334,0.00034854792806982005
cp17i192,0.000348464964190498
ci08a263,0.0003480726736597717
cs20m397,0.0003476919955573976
cv19k027,0.00034756901447963173
cp14g146,0.00034750806844385806
cp14g086,0.0003473608558124397
cv20l028,0.0003471262543826015
ch16i258,0.0003471161575703263
cp20l207,0.0003470935516816098
ci20m318,0.0003468846759915323
cw18k127,0.0003463851477931712
ch19l259,0.0003463796165306121
cv20l290,0.0003457150896792882
cv20l242,0.00034547281393315643
cv20l300,0.0003450846674581953
cs20m501,0.0003449101891419559
ch18k255,0.000344616743404913
cp14g041,0.00034424261320964433
ca14d012,0.0003441615972405998
cf17j455,0.0003441340559220407
ca20g010,0.00034377817064523697
cv19k247,0.00034361606230959296
cs16i376,0.0003435326444787279
cs20m437,0.00034334896474774723
cp11d073,0.00034313662035856396
cp11d114,0.00034302744643355254
cp20l104,0.00034188106633337156
ca20g002,0.0003417805892240722
cf20m028,0.00034175217615484144
ch16i189,0.0003410821591387503
cs20m436,0.00034106010741652426
ca20g011,0.0003409673518035561
cw17j538,0.0003403537848498672
cv20l315,0.0003393650267753401
cw19l587,0.00033897539833560586
cw18k497,0.0003388969141724374
ci20m226,0.0003385149496750728
oplzon_2013,0.0003384373403605423
ca18f071,0.0003381215588547093
cp20l162,0.0003380900470801862
brutoink_2014,0.0003377349395350393
cp20l156,0.0003372060052697634
cp17i033,0.00033696534228511155
cs19l242,0.0003368247948856151
cr17j030,0.0003364125104781124
cw18k504,0.00033635447744018165
sted_2019,0.0003360473219800042
cf17j396,0.00033534917747601867
cd19l021,0.0003346851699461695
ch18k195,0.00033457973040640354
cp18j010,0.0003344277868109202
cs17j449,0.00033359863550685986
cf20m020,0.00033347982753184624
cw20m134,0.0003331280145175697
cs17j172,0.0003325897041577264
cs11d125,0.00033213404822163284
cd20m024,0.0003320528954020574
ci15h049,0.00033204141072928905
ch18k155,0.0003316974616609514
cp19k189,0.00033110283584392164
cr09b108,0.0003303494304418564
cp20l206,0.00032994480898196343
ci18k319,0.0003295045416962239
ch18k149,0.00032869855021999683
cf19l001,0.0003284000833900791
ci20m140,0.00032654431561240926
cf18k148,0.0003263647258791025
cs20m325,0.0003261095105244749
cv19k119,0.00032563226977799786
cp15h012,0.0003254655748605728
cf19l390,0.0003254034063218114
cs17j495,0.00032538290724914987
ci11d008,0.00032456083135912195
cw19l135,0.00032442646420349774
ci18k235,0.0003238453391531948
cp19k147,0.0003235065265698722
cs15h326,0.00032324310450349003
cp20l125,0.0003231821347071673
cw20m309,0.0003231375694667804
cw18k383,0.00032288945658365265
cf20m008,0.00032281794847222045
cw20m310,0.0003226645424092567
cv19k013,0.0003225465416107909
cf20m150,0.00032251864240606665
cf18k245,0.0003224880783818662
cf16i029,0.0003219285895283974
cp18j013,0.00032105301306728506
cv20l042,0.00032094486596179195
cs17j339,0.00032071509849629365
ci16i321,0.00032055207702796906
cw17j537,0.0003204934146197047
cw19l122,0.000320208549965173
cv18j023,0.0003200875771653955
cs20m438,0.00032000182181946
cr14g011,0.00031911570113152266
cp19k021,0.00031747121397529554
cw13f005,0.0003172629149048589
cf19l393,0.000316964357807592
ca18f082,0.00031679193170930375
cp17i128,0.0003167649761053326
cs19l425,0.0003166482633787382
ch15h195,0.00031653863516112324
cr19l142,0.0003162452949254657
cv20l243,0.00031621377002011286
cp20l163,0.000316081104301702
cr20m152,0.0003160661840411194
cs13f168,0.00031569779821438715
cv18j114,0.0003156441025566892
cs20m377,0.0003152160852550878
ch20m258,0.0003150449730355831
cf19l432,0.0003138022730126977
cs19l376,0.0003137423175303411
cp14g037,0.00031327618125942536
cf19l398,0.0003131526864308398
cv13f130,0.00031311920611187816
cw20m323,0.0003129043325316161
cv19k046,0.0003127962954749819
cw18k016,0.0003126106048512156
cs18k483,0.00031256881266017444
cp20l134,0.00031209240387397585
cp08a107,0.0003119201137451455
cv18j032,0.0003116089465038385
cf20m202,0.0003111393675681029
cv19k140,0.0003104456882283557
ci17j011,0.0003103121962340083
cw20m528,0.00031023736664792523
cs17j105,0.0003096431046287762
ch20m263,0.0003093536472533742
cp20l131,0.00030867989335092716
ch20m210,0.0003082023445131199
cp20l120,0.0003077693145314697
cd19l079,0.000307456271002593
cf11d419,0.00030726537806913257
cv20l006,0.0003067248007937451
cv19k296,0.000306611170344695
cd20m082,0.00030649276231997646
cr16i109,0.0003062560735997977
ch15h249,0.0003060997241846053
ci19l372,0.0003055603478401281
ca20g013,0.0003053788641409483
ch20m099,0.00030537810812347743
cv17i049,0.00030532364871760365
oplzon_2016,0.0003052079546250752
cf10c004,0.00030502462504955474
cw19l581,0.0003049236789109955
cv20l216,0.00030449673090515716
cs17j149,0.00030419855829677545
cs18k415,0.00030377191615116317
woonvorm_2016,0.0003036893654098094
cs18k098,0.0003032924414583249
oplcat_2017,0.0003031413026519658
ci20m264,0.0003030919950219868
cv20l212,0.0003030855174301905
cs16i267,0.0003030562711501261
nettohh_f_2019,0.0003023154131369665
cd20m092,0.00030216716550057754
cs18k419,0.00030177648295648396
cf17j016,0.0003013263030879898
cs19l295,0.0003005741922379457
ch19l006,0.0003005671387654729
cr18k022,0.0003003812207680312
ci20m319,0.0003003609222389514
cv20l023,0.0003001901329753309
cv16h223,0.00029948787687317235
