feature,importance
cp20l043,0.0003188560622220393
cf20m399,0.0003179001323587727
ca20g070,0.00031781258439878
cr10c035,0.0003158787149004638
ci20m319,0.00031555766463498003
cs19l519,0.00031509303516941145
cv18j307,0.0003149675758322701
cv13f151,0.0003149355761706829
cv19k293,0.00031462883634958416
cf20m202,0.0003142656005366007
ca18f063,0.00031415877310791984
cp18j204,0.00031367616611532867
cr14g112,0.0003135931910946965
cp18j193,0.0003129556826024782
ci18k231,0.00031288215541280806
cs17j480,0.0003125812945654616
cf12e396,0.00031240881071425974
cs17j126,0.0003123843562207185
cs20m180,0.00031222311372403055
cs18k403,0.00031165359541773796
cv17i256,0.00031157085322774947
cr19l042,0.0003112204867647961
cf18k024,0.0003109872923232615
nettohh_f_2019,0.00031071680774630295
cv18j042,0.00031070619297679514
cs19l127,0.0003106886724708602
ch19l133,0.000310472612909507
cv20l126,0.0003104167481069453
ch19l222,0.0003102600894635543
cf18k456,0.00031025896896608174
cs17j326,0.00030950924701755866
cp17i161,0.0003090403870373848
ch20m022,0.00030891611822880805
cw17j383,0.00030865111511957366
cs20m437,0.00030863998017593985
cr19l083,0.0003086018259637058
cs17j105,0.0003085477110289503
cp20l071,0.00030854195483698277
cf18k150,0.0003081886097788811
cd18k074,0.0003081122413277626
cs20m591,0.00030692602194903884
ca12c068,0.00030656196759082377
cf19l392,0.00030614223214797676
cs20m504,0.00030600094396504574
ci18k230,0.0003058730621887662
ca10b009,0.000305548106553033
brutohh_f_2012,0.00030326430260174675
cw20m146,0.0003028557821380673
cs17j224,0.00030252282158471644
cs10c280,0.00030241694184951484
cw15h145,0.00030222687928471714
cv20l280,0.00030209241958800703
ch20m007,0.0003020844042112003
cs17j191,0.00030197227897588164
ch19l163,0.0003018472052644938
cs20m321,0.0003018006682395935
cs20m282,0.00030157709306877223
cw17j042,0.0003013047098647803
ch16i188,0.00030124502518447116
cf20m486,0.0003011030439665774
cs17j351,0.0003011023727594875
cf20m512,0.00030059593427722575
cs13f193,0.00030035199597477913
oplzon_2015,0.000299692022281306
cr19l163,0.0002989305921801133
cs19l262,0.0002989139757119119
cf20m398,0.0002979434866574593
cp17i149,0.00029780848285554384
cs18k413,0.00029753887793049216
cv17i127,0.0002972638867504429
cf17j487,0.0002962524849863257
cf17j148,0.0002961087884614244
cr20m113,0.0002960428246296942
cf20m145,0.0002947709554064204
ci16i154,0.00029473999165929854
cf14g004,0.0002941261948024021
cv18j286,0.0002940974954981357
ch18k255,0.0002936775817943271
cs14g359,0.0002935038646683097
cv20l247,0.00029349009128054604
cp17i189,0.0002930565970018506
ci20m005,0.00029297249966475647
ch15h193,0.000292681303108111
cp20l023,0.0002925284263710637
cf20m248,0.00029233934765215963
cp18j018,0.0002918407110428234
cf19l387,0.0002917678211815655
cs20m010,0.00029101548716425896
cv18j231,0.00029080946114845574
ch18k002,0.000290745279926341
cp20l163,0.0002906025779338961
cr13f030,0.00029053835896775126
cv11d102,0.00029018346685916185
cf19l022,0.000289625971163332
cv18j134,0.00028952832508366555
cv18j027,0.0002894584940804634
ci20m245,0.0002894466233556159
ci20m143,0.00028869985544588417
cs20m290,0.0002883724831121981
cs19l340,0.0002881628297473071
cv18j144,0.00028813119570259005
cp20l128,0.00028747415854013525
cw18k441,0.0002871743927244097
ci19l007,0.0002868971205316484
cv20l225,0.0002868613737518899
cd17j082,0.00028634100453928113
cp15h010,0.0002860777603928
ch17j145,0.0002860659369616769
cs20m287,0.00028556871438922826
cp17i203,0.00028528065740829334
ci12e316,0.0002852613979484886
cs19l436,0.00028365012622089125
cf18k519,0.00028332797228358686
cs20m375,0.00028232658058868765
cs20m412,0.0002819775963871507
cs19l378,0.0002819490255205892
cp19k020,0.000281644519418478
cs17j178,0.0002816379419527948
cw20m135,0.0002814879990182817
cs14g001,0.0002814633189700544
cs20m337,0.00028134412514191354
ch18k187,0.000281035292573506
cp11d100,0.00028100915369577706
cv14g046,0.00028092583670513704
ci20m154,0.00027981706080026925
